latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
34.11403,-118.50465,367,0.73,0.76,2025-01-11,1949,N,VIIRS,h,2,293.83,28.85,D,0
34.11206,-118.51101,331.19,0.73,0.76,2025-01-11,1949,N,VIIRS,n,2,296.6,28.85,D,0
34.12087,-118.50703,367,0.73,0.76,2025-01-11,1949,N,VIIRS,h,2,308.84,107.54,D,0
34.10929,-118.54474,337.56,0.73,0.76,2025-01-11,1949,N,VIIRS,n,2,294.04,289.58,D,0
34.10733,-118.55114,333.74,0.73,0.76,2025-01-11,1949,N,VIIRS,n,2,290.53,171.25,D,0
34.12554,-118.51653,367,0.73,0.76,2025-01-11,1949,N,VIIRS,h,2,305.68,107.54,D,0
34.118,-118.54113,367,0.73,0.76,2025-01-11,1949,N,VIIRS,h,2,309.56,289.58,D,0
34.1231,-118.52449,342.37,0.73,0.76,2025-01-11,1949,N,VIIRS,n,2,303.06,25.04,D,0
34.12059,-118.53266,332.27,0.73,0.76,2025-01-11,1949,N,VIIRS,n,2,300.02,25.04,D,0
34.11153,-118.56218,355.52,0.73,0.76,2025-01-11,1949,N,VIIRS,n,2,294.01,171.25,D,0
34.11579,-118.54832,367,0.73,0.76,2025-01-11,1949,N,VIIRS,l,2,378.85,289.58,D,0
34.11377,-118.5549,367,0.73,0.76,2025-01-11,1949,N,VIIRS,l,2,337.83,171.25,D,0
34.12474,-118.5439,367,0.73,0.76,2025-01-11,1949,N,VIIRS,h,2,334.71,413.5,D,0
34.12753,-118.53479,336.99,0.73,0.76,2025-01-11,1949,N,VIIRS,n,2,298.17,95.17,D,0
34.12256,-118.551,367,0.73,0.76,2025-01-11,1949,N,VIIRS,l,2,325.39,413.5,D,0
34.12017,-118.55881,208,0.73,0.76,2025-01-11,1949,N,VIIRS,l,2,295.21,331.74,D,0
34.07078,-117.27377,367,0.32,0.54,2025-01-11,2129,N,VIIRS,h,2,300.16,8.86,D,0
34.07584,-117.27427,337.59,0.32,0.54,2025-01-11,2129,N,VIIRS,n,2,293.84,3.02,D,0
34.08126,-118.50974,342.99,0.54,0.51,2025-01-11,2129,N,VIIRS,n,2,302.64,19.48,D,0
34.08075,-118.51566,347.09,0.54,0.51,2025-01-11,2129,N,VIIRS,n,2,305.52,19.48,D,0
34.08591,-118.51089,340.54,0.54,0.51,2025-01-11,2129,N,VIIRS,n,2,302.54,19.48,D,0
34.08541,-118.51669,353.59,0.54,0.51,2025-01-11,2129,N,VIIRS,n,2,312.18,19.48,D,0
34.09112,-118.50567,355.69,0.54,0.51,2025-01-11,2129,N,VIIRS,n,2,300.47,19.13,D,0
34.09008,-118.51772,355.5,0.54,0.51,2025-01-11,2129,N,VIIRS,n,2,309.05,11.57,D,0
34.09579,-118.50664,356.51,0.54,0.51,2025-01-11,2129,N,VIIRS,n,2,302.39,19.13,D,0
34.09474,-118.51871,336.38,0.54,0.51,2025-01-11,2129,N,VIIRS,n,2,303.95,11.57,D,0
34.10047,-118.5075,346.63,0.54,0.51,2025-01-11,2129,N,VIIRS,n,2,304.09,8.1,D,0
34.09942,-118.51948,333.4,0.54,0.51,2025-01-11,2129,N,VIIRS,l,2,304.95,8.89,D,0
34.10514,-118.50842,327.76,0.54,0.51,2025-01-11,2129,N,VIIRS,l,2,299.19,8.1,D,0
34.10411,-118.52016,348.62,0.54,0.51,2025-01-11,2129,N,VIIRS,n,2,310.72,8.89,D,0
34.08216,-118.51241,355.5,0.54,0.51,2025-01-11,2129,N,VIIRS,n,2,316.43,20.33,D,0
34.0817,-118.51827,339.69,0.54,0.51,2025-01-11,2129,N,VIIRS,n,2,304.59,12.45,D,0
34.08732,-118.50742,343.14,0.54,0.51,2025-01-11,2129,N,VIIRS,n,2,299.86,20.33,D,0
34.08683,-118.51355,343.52,0.54,0.51,2025-01-11,2129,N,VIIRS,n,2,305.85,20.33,D,0
34.08637,-118.51923,342.89,0.54,0.51,2025-01-11,2129,N,VIIRS,n,2,305.15,12.45,D,0
34.07345,-118.67933,334.73,0.53,0.5,2025-01-11,2129,N,VIIRS,n,2,298.82,3.9,D,0
34.09198,-118.50851,343.97,0.54,0.51,2025-01-11,2129,N,VIIRS,n,2,305.04,11.83,D,0
34.09149,-118.51469,335.86,0.54,0.51,2025-01-11,2129,N,VIIRS,l,2,307.41,11.83,D,0
34.09105,-118.52019,341.82,0.54,0.51,2025-01-11,2129,N,VIIRS,n,2,304.45,6.82,D,0
34.09718,-118.50303,339.71,0.54,0.51,2025-01-11,2129,N,VIIRS,n,2,291.69,19.01,D,0
34.09665,-118.5096,343.69,0.54,0.51,2025-01-11,2129,N,VIIRS,n,2,307.41,11.83,D,0
34.10188,-118.50373,338.1,0.54,0.51,2025-01-11,2129,N,VIIRS,n,2,293.53,5.37,D,0
34.10085,-118.51645,334,0.54,0.51,2025-01-11,2129,N,VIIRS,l,2,306.68,16.66,D,0
34.10041,-118.52188,342.35,0.54,0.51,2025-01-11,2129,N,VIIRS,n,2,307.51,3.4,D,0
34.10656,-118.50463,342.49,0.54,0.51,2025-01-11,2129,N,VIIRS,n,2,299.05,5.37,D,0
34.1051,-118.52262,332.38,0.54,0.51,2025-01-11,2129,N,VIIRS,l,2,307,3.4,D,0
34.11173,-118.49956,342.38,0.54,0.51,2025-01-11,2129,N,VIIRS,n,2,301.23,63.24,D,0
34.11124,-118.50562,331.99,0.54,0.51,2025-01-11,2129,N,VIIRS,n,2,301.13,63.24,D,0
34.11024,-118.51785,341.96,0.54,0.51,2025-01-11,2129,N,VIIRS,l,2,312.43,11.63,D,0
34.10724,-118.55463,327.3,0.54,0.51,2025-01-11,2129,N,VIIRS,n,2,291.04,27.08,D,0
34.11593,-118.50636,351.67,0.54,0.51,2025-01-11,2129,N,VIIRS,n,2,317.45,63.24,D,0
34.1125,-118.54832,352.49,0.54,0.51,2025-01-11,2129,N,VIIRS,n,2,300.26,27.08,D,0
34.11197,-118.55478,348.88,0.54,0.51,2025-01-11,2129,N,VIIRS,n,2,305.64,27.08,D,0
34.12011,-118.51348,336.26,0.54,0.51,2025-01-11,2129,N,VIIRS,n,2,307.96,11.6,D,0
34.11771,-118.54258,342.06,0.54,0.51,2025-01-11,2129,N,VIIRS,n,2,309.65,36.43,D,0
34.1172,-118.54881,355.81,0.54,0.51,2025-01-11,2129,N,VIIRS,n,2,330.76,530.02,D,0
34.1162,-118.56095,333.03,0.54,0.51,2025-01-11,2129,N,VIIRS,n,2,292.82,50.14,D,0
34.11668,-118.55513,367,0.54,0.51,2025-01-11,2129,N,VIIRS,l,2,373.02,530.02,D,0
34.12481,-118.51411,367,0.54,0.51,2025-01-11,2129,N,VIIRS,h,2,319.85,11.6,D,0
34.1219,-118.54932,367,0.54,0.51,2025-01-11,2129,N,VIIRS,h,2,374.74,530.02,D,0
34.12432,-118.51996,335.76,0.54,0.51,2025-01-11,2129,N,VIIRS,n,2,309.43,11.6,D,0
34.12241,-118.54317,356.08,0.54,0.51,2025-01-11,2129,N,VIIRS,n,2,325.9,36.43,D,0
34.12093,-118.56104,336.24,0.54,0.51,2025-01-11,2129,N,VIIRS,n,2,299.66,50.14,D,0
34.12139,-118.55551,367,0.54,0.51,2025-01-11,2129,N,VIIRS,l,2,367.64,530.02,D,0
34.12661,-118.54975,367,0.54,0.51,2025-01-11,2129,N,VIIRS,h,2,299.43,31.49,D,0
34.12952,-118.51455,348.75,0.54,0.51,2025-01-11,2129,N,VIIRS,n,2,300.8,10.22,D,0
34.12756,-118.53831,343.2,0.54,0.51,2025-01-11,2129,N,VIIRS,n,2,305.68,12.81,D,0
34.12711,-118.54372,351.23,0.54,0.51,2025-01-11,2129,N,VIIRS,n,2,304.56,12.81,D,0
34.1261,-118.55594,344.19,0.54,0.51,2025-01-11,2129,N,VIIRS,n,2,295.21,31.49,D,0
36.43269,-120.95231,329.12,0.42,0.45,2025-01-11,2130,N,VIIRS,n,2,288.59,5.74,D,0
36.43227,-120.95679,337.89,0.42,0.45,2025-01-11,2130,N,VIIRS,n,2,291.64,6.2,D,0
37.02337,-120.19652,311.73,0.38,0.36,2025-01-12,0950,N,VIIRS,n,2,274.66,0.91,N,0
36.50927,-119.92688,302.16,0.38,0.36,2025-01-12,0950,N,VIIRS,n,2,273.31,0.94,N,0
36.71394,-121.76752,295.76,0.4,0.37,2025-01-12,0950,N,VIIRS,n,2,274.83,0.52,N,0
34.62302,-117.10141,303.94,0.45,0.39,2025-01-12,0951,N,VIIRS,n,2,275.85,0.97,N,2
34.60759,-117.33418,299.15,0.44,0.38,2025-01-12,0951,N,VIIRS,n,2,274.65,1.93,N,2
34.3539,-116.85274,300.35,0.46,0.39,2025-01-12,0951,N,VIIRS,n,2,274.09,1.16,N,2
34.4319,-118.64635,303.89,0.4,0.37,2025-01-12,0951,N,VIIRS,n,2,278.15,0.88,N,2
34.1442,-117.42828,295.37,0.44,0.38,2025-01-12,0951,N,VIIRS,n,2,277.29,0.59,N,2
34.3359,-118.51839,311.52,0.41,0.37,2025-01-12,0951,N,VIIRS,n,2,279.64,1.06,N,2
34.32085,-118.51296,302.8,0.41,0.37,2025-01-12,0951,N,VIIRS,n,2,279.03,0.5,N,2
34.21765,-118.1506,320.31,0.42,0.37,2025-01-12,0951,N,VIIRS,n,2,284.27,3.2,N,0
34.21843,-118.15501,295.49,0.42,0.37,2025-01-12,0951,N,VIIRS,n,2,283.27,1.84,N,0
34.2142,-118.15129,344.76,0.42,0.37,2025-01-12,0951,N,VIIRS,n,2,283.99,3.2,N,0
34.21498,-118.1557,300.76,0.42,0.37,2025-01-12,0951,N,VIIRS,n,2,283.36,1.84,N,0
34.29356,-118.8035,295.96,0.4,0.37,2025-01-12,0951,N,VIIRS,n,2,278.55,0.86,N,2
34.29283,-118.79922,296.41,0.4,0.37,2025-01-12,0951,N,VIIRS,n,2,277.66,0.73,N,2
34.1548,-118.19186,306.32,0.42,0.37,2025-01-12,0951,N,VIIRS,n,2,280.78,0.61,N,2
34.15137,-118.19263,297.85,0.42,0.37,2025-01-12,0951,N,VIIRS,n,2,283.24,0.77,N,2
34.04143,-117.8224,296.76,0.43,0.38,2025-01-12,0951,N,VIIRS,n,2,279.13,0.49,N,2
34.11962,-118.50909,295.56,0.41,0.37,2025-01-12,0951,N,VIIRS,n,2,283.91,0.67,N,0
34.11883,-118.5046,296.39,0.41,0.37,2025-01-12,0951,N,VIIRS,n,2,284.17,0.75,N,0
34.11545,-118.50546,300.76,0.41,0.37,2025-01-12,0951,N,VIIRS,n,2,284.04,0.75,N,0
34.11716,-118.5556,296.51,0.41,0.37,2025-01-12,0951,N,VIIRS,n,2,285.39,1.43,N,0
34.11379,-118.55648,300.69,0.41,0.37,2025-01-12,0951,N,VIIRS,n,2,285.67,1.05,N,0
33.79486,-117.47333,309.22,0.44,0.39,2025-01-12,0951,N,VIIRS,n,2,281.68,0.9,N,2
33.90883,-118.41013,297.52,0.41,0.37,2025-01-12,0951,N,VIIRS,n,2,286.65,1.29,N,0
33.85233,-118.33173,302.99,0.42,0.37,2025-01-12,0951,N,VIIRS,n,2,286.46,1.98,N,2
33.81858,-118.24235,295.55,0.42,0.38,2025-01-12,0951,N,VIIRS,n,2,284.06,1.23,N,2
33.71511,-117.71185,307.06,0.44,0.38,2025-01-12,0951,N,VIIRS,n,2,284.41,0.91,N,2
33.77453,-118.21613,298.17,0.42,0.38,2025-01-12,0951,N,VIIRS,n,2,281.36,0.5,N,2
33.77634,-118.21803,296.62,0.42,0.38,2025-01-12,0951,N,VIIRS,n,2,277.76,0.4,N,2
33.79242,-118.34964,295.64,0.42,0.37,2025-01-12,0951,N,VIIRS,n,2,277.81,0.26,N,2
33.61498,-117.82256,305.18,0.43,0.38,2025-01-12,0951,N,VIIRS,n,2,283.68,0.7,N,2
33.61153,-117.82354,295.4,0.43,0.38,2025-01-12,0951,N,VIIRS,n,2,283.7,0.32,N,2
33.49363,-117.61721,299.43,0.44,0.38,2025-01-12,0951,N,VIIRS,n,2,282.46,0.82,N,2
32.85867,-117.02913,302.34,0.47,0.4,2025-01-12,0951,N,VIIRS,n,2,274.8,1.01,N,2
32.85872,-117.14897,295.76,0.47,0.4,2025-01-12,0951,N,VIIRS,n,2,271.02,0.56,N,2
32.59858,-117.01283,303.21,0.48,0.4,2025-01-12,0951,N,VIIRS,n,2,276.06,1.05,N,2
32.45371,-116.95998,296.19,0.48,0.4,2025-01-12,0951,N,VIIRS,n,2,276.91,0.71,N,0
32.37075,-117.0659,305.45,0.48,0.4,2025-01-12,0951,N,VIIRS,n,2,278.4,0.53,N,2
32.49717,-116.8327,343.03,0.53,0.42,2025-01-12,2110,N,VIIRS,n,2,309.53,19.38,D,0
34.29112,-118.80102,326.97,0.46,0.39,2025-01-12,2110,N,VIIRS,n,2,296.36,1.68,D,2
36.51141,-119.9183,333.54,0.44,0.38,2025-01-12,2111,N,VIIRS,n,2,287.54,5.13,D,0
34.62143,-117.0994,306.86,0.39,0.36,2025-01-13,0932,N,VIIRS,n,2,274.12,1.43,N,2
34.60758,-117.3375,305.05,0.4,0.37,2025-01-13,0932,N,VIIRS,n,2,272.76,1.47,N,2
34.52181,-117.49581,298.75,0.4,0.37,2025-01-13,0932,N,VIIRS,n,2,266.5,0.61,N,0
34.35457,-116.85162,298.59,0.39,0.36,2025-01-13,0932,N,VIIRS,n,2,272.75,0.83,N,2
34.43069,-118.64589,317.33,0.43,0.38,2025-01-13,0932,N,VIIRS,n,2,278.32,1.56,N,2
34.33572,-118.5216,311.27,0.42,0.38,2025-01-13,0932,N,VIIRS,n,2,277.45,0.93,N,2
34.33396,-118.51956,314.6,0.42,0.38,2025-01-13,0932,N,VIIRS,n,2,277.12,1.47,N,2
34.31889,-118.51326,300.51,0.42,0.38,2025-01-13,0932,N,VIIRS,n,2,278.58,0.5,N,2
34.14162,-117.42707,297.28,0.4,0.37,2025-01-13,0932,N,VIIRS,n,2,279.31,0.45,N,2
34.24395,-118.37926,297.98,0.42,0.37,2025-01-13,0932,N,VIIRS,n,2,273.65,0.5,N,2
34.29368,-118.80412,297.11,0.43,0.38,2025-01-13,0932,N,VIIRS,n,2,280.98,0.57,N,2
34.29306,-118.79938,296.57,0.43,0.38,2025-01-13,0932,N,VIIRS,n,2,279.87,0.3,N,2
34.15269,-118.19133,312.41,0.41,0.37,2025-01-13,0932,N,VIIRS,n,2,278.26,1.39,N,2
34.11558,-117.92644,301.46,0.41,0.37,2025-01-13,0932,N,VIIRS,n,2,275.23,0.4,N,2
34.0413,-117.81995,298.1,0.4,0.37,2025-01-13,0932,N,VIIRS,n,2,274.91,0.2,N,0
34.14943,-118.7222,295.06,0.43,0.38,2025-01-13,0932,N,VIIRS,n,2,274.84,0.61,N,0
34.03592,-118.10453,299.33,0.41,0.37,2025-01-13,0932,N,VIIRS,n,2,276.79,0.59,N,2
33.79354,-117.47736,298.15,0.4,0.37,2025-01-13,0932,N,VIIRS,n,2,274.43,1.3,N,2
33.90614,-118.40331,297.18,0.42,0.37,2025-01-13,0932,N,VIIRS,n,2,283.23,1.04,N,2
33.85534,-118.333,296.6,0.41,0.37,2025-01-13,0932,N,VIIRS,n,2,283.65,0.82,N,2
33.85191,-118.33369,299.12,0.41,0.37,2025-01-13,0932,N,VIIRS,n,2,283.15,1.18,N,2
33.82181,-118.24364,297.32,0.41,0.37,2025-01-13,0932,N,VIIRS,n,2,283.36,0.78,N,2
33.81839,-118.24432,297.54,0.41,0.37,2025-01-13,0932,N,VIIRS,n,2,282,0.92,N,2
33.81374,-118.23614,296.44,0.41,0.37,2025-01-13,0932,N,VIIRS,n,2,282.07,1.17,N,2
33.71553,-117.71237,312.5,0.4,0.37,2025-01-13,0932,N,VIIRS,n,2,282.95,1.05,N,2
33.7759,-118.21638,299.21,0.41,0.37,2025-01-13,0932,N,VIIRS,n,2,279.08,0.46,N,2
33.61321,-117.82441,314.98,0.4,0.37,2025-01-13,0932,N,VIIRS,n,2,279.16,0.77,N,2
33.49276,-117.61878,304.18,0.4,0.37,2025-01-13,0932,N,VIIRS,n,2,281.12,0.78,N,2
32.8576,-117.02812,301.34,0.39,0.36,2025-01-13,0932,N,VIIRS,n,2,273.47,0.81,N,2
32.8584,-117.14717,303.83,0.39,0.36,2025-01-13,0932,N,VIIRS,n,2,273.23,0.48,N,2
32.59809,-117.01092,302.37,0.39,0.36,2025-01-13,0933,N,VIIRS,n,2,276.32,0.82,N,2
32.49953,-116.79129,307.18,0.38,0.36,2025-01-13,0933,N,VIIRS,n,2,277.1,0.9,N,2
32.49589,-116.83414,308.03,0.39,0.36,2025-01-13,0933,N,VIIRS,n,2,279.78,1.04,N,0
32.49867,-116.79159,335.02,0.38,0.36,2025-01-13,2051,N,VIIRS,n,2,302.45,13.22,D,2
32.51893,-116.95107,329.15,0.38,0.36,2025-01-13,2051,N,VIIRS,n,2,298.53,1.78,D,0
34.33393,-118.52045,327.62,0.39,0.36,2025-01-13,2051,N,VIIRS,n,2,291.9,1.08,D,2
36.13931,-121.09529,331,0.43,0.38,2025-01-13,2052,N,VIIRS,n,2,294.4,2.45,D,0
36.13848,-121.09992,330.69,0.43,0.38,2025-01-13,2052,N,VIIRS,n,2,292.47,2.45,D,0
36.14273,-121.09622,343.2,0.43,0.38,2025-01-13,2052,N,VIIRS,n,2,296.29,7.67,D,0
36.1419,-121.10091,329.34,0.43,0.38,2025-01-13,2052,N,VIIRS,n,2,295.7,7.67,D,0
34.60702,-117.33515,305.36,0.4,0.44,2025-01-14,0913,N,VIIRS,n,2,270.5,2.37,N,2
34.43217,-118.64381,298.2,0.47,0.48,2025-01-14,0913,N,VIIRS,n,2,277.43,1,N,2
34.33572,-118.51982,301.73,0.46,0.47,2025-01-14,0913,N,VIIRS,n,2,276.07,0.83,N,2
34.33627,-118.52076,304.5,0.46,0.47,2025-01-14,0913,N,VIIRS,n,2,276.1,0.82,N,2
34.10143,-117.2989,298.14,0.4,0.44,2025-01-14,0913,N,VIIRS,n,2,275.16,0.72,N,0
34.09831,-117.30178,318.83,0.4,0.44,2025-01-14,0913,N,VIIRS,n,2,276.71,2.41,N,0
34.09784,-117.29748,308.83,0.4,0.44,2025-01-14,0913,N,VIIRS,n,2,275.42,1.62,N,0
34.15312,-118.19351,311.36,0.44,0.46,2025-01-14,0913,N,VIIRS,n,2,276.81,1.4,N,2
34.23642,-119.21436,302.18,0.5,0.49,2025-01-14,0913,N,VIIRS,n,2,278.21,1.63,N,0
34.23591,-119.20878,319.93,0.5,0.49,2025-01-14,0913,N,VIIRS,n,2,281.31,1.87,N,0
34.23542,-119.20322,300.47,0.5,0.49,2025-01-14,0913,N,VIIRS,n,2,278.58,1.87,N,0
33.90879,-118.41016,296.43,0.45,0.47,2025-01-14,0913,N,VIIRS,n,2,284.17,1.54,N,0
33.79271,-117.47535,301.55,0.4,0.44,2025-01-14,0913,N,VIIRS,n,2,273.42,1.14,N,2
33.85179,-118.33035,296.84,0.45,0.47,2025-01-14,0913,N,VIIRS,n,2,282.1,1.72,N,2
33.71693,-117.71283,300.21,0.41,0.45,2025-01-14,0913,N,VIIRS,n,2,282.01,0.7,N,2
33.71526,-117.71074,301.08,0.41,0.45,2025-01-14,0913,N,VIIRS,n,2,282.33,0.91,N,2
33.6124,-117.82434,305.65,0.42,0.45,2025-01-14,0913,N,VIIRS,n,2,279.75,0.59,N,2
33.49385,-117.61616,296.4,0.4,0.45,2025-01-14,0913,N,VIIRS,n,2,278.61,0.57,N,2
33.49149,-117.61564,297.68,0.4,0.45,2025-01-14,0913,N,VIIRS,n,2,278.17,0.61,N,2
32.85917,-117.02681,295.44,0.56,0.43,2025-01-14,0914,N,VIIRS,n,2,272.82,1.1,N,2
32.5991,-117.00984,301.53,0.55,0.43,2025-01-14,0914,N,VIIRS,n,2,275.58,0.82,N,2
32.52894,-116.7775,308.23,0.54,0.42,2025-01-14,0914,N,VIIRS,n,2,276.98,1.14,N,0
32.52507,-116.77824,295.19,0.54,0.42,2025-01-14,0914,N,VIIRS,n,2,275.63,0.64,N,0
32.49857,-116.78861,298.54,0.54,0.42,2025-01-14,0914,N,VIIRS,n,2,277.35,0.47,N,2
32.37148,-117.06705,301.79,0.55,0.43,2025-01-14,0914,N,VIIRS,n,2,281.63,1,N,2
32.37262,-117.06778,307.14,0.55,0.43,2025-01-14,0914,N,VIIRS,n,2,282.34,1.12,N,2
32.21893,-116.87276,296.14,0.54,0.42,2025-01-14,0914,N,VIIRS,n,2,280.16,0.6,N,0
32.21574,-116.87936,338.02,0.54,0.42,2025-01-14,0914,N,VIIRS,n,2,285.52,6.05,N,0
32.21503,-116.87332,327.59,0.54,0.42,2025-01-14,0914,N,VIIRS,n,2,282.98,6.05,N,0
32.21256,-116.88608,353.74,0.54,0.42,2025-01-14,0914,N,VIIRS,n,2,293.56,14.27,N,0
32.21185,-116.88001,338.06,0.54,0.42,2025-01-14,0914,N,VIIRS,n,2,289.48,6.05,N,0
32.21326,-116.89199,297.99,0.54,0.42,2025-01-14,0914,N,VIIRS,n,2,280.21,14.27,N,0
32.20938,-116.89278,338.1,0.54,0.42,2025-01-14,0914,N,VIIRS,n,2,288.04,24.96,N,0
32.20868,-116.8868,327.08,0.54,0.42,2025-01-14,0914,N,VIIRS,n,2,296.97,24.96,N,0
32.20798,-116.88078,302.25,0.54,0.42,2025-01-14,0914,N,VIIRS,n,2,282.31,2.09,N,0
32.20548,-116.89342,346.09,0.54,0.42,2025-01-14,0914,N,VIIRS,n,2,290.5,24.96,N,0
32.20479,-116.88744,295.57,0.54,0.42,2025-01-14,0914,N,VIIRS,n,2,281.56,24.96,N,0
32.03441,-116.75225,297.16,0.53,0.42,2025-01-14,0914,N,VIIRS,n,2,280.61,0.76,N,0
32.21583,-116.87242,334.79,0.5,0.41,2025-01-14,2032,N,VIIRS,n,2,300.12,3.97,D,0
32.53609,-116.64331,332.28,0.49,0.4,2025-01-14,2032,N,VIIRS,n,2,292.63,8.08,D,0
32.53513,-116.64843,333.75,0.49,0.4,2025-01-14,2032,N,VIIRS,n,2,295.92,10.09,D,0
32.53973,-116.64429,356.25,0.49,0.4,2025-01-14,2032,N,VIIRS,n,2,302.86,27.08,D,0
33.0896,-115.54485,332.24,0.43,0.38,2025-01-14,2032,N,VIIRS,n,2,298.17,7.11,D,0
33.09388,-115.54112,354.14,0.43,0.38,2025-01-14,2032,N,VIIRS,n,2,307.43,27.89,D,0
33.09734,-115.54199,344.14,0.43,0.38,2025-01-14,2032,N,VIIRS,n,2,298.44,6.37,D,0
33.77232,-117.03074,340.81,0.48,0.4,2025-01-14,2032,N,VIIRS,n,2,296.69,6.14,D,0
33.9903,-117.38967,342.77,0.5,0.41,2025-01-14,2032,N,VIIRS,n,2,302.68,27.21,D,0
34.15336,-118.19089,325.33,0.54,0.42,2025-01-14,2033,N,VIIRS,n,2,296.16,2.22,D,2
36.1796,-121.12384,335.27,0.46,0.47,2025-01-14,2033,N,VIIRS,n,2,294.19,1.87,D,0
37.01222,-121.35699,330.82,0.45,0.47,2025-01-14,2033,N,VIIRS,n,2,293.32,3.1,D,0
37.14663,-121.0318,338.98,0.43,0.46,2025-01-14,2033,N,VIIRS,n,2,291.17,3.37,D,0
37.16725,-121.01834,327.91,0.43,0.46,2025-01-14,2033,N,VIIRS,n,2,288.55,1.97,D,0
34.60687,-117.33801,308.21,0.37,0.58,2025-01-15,0854,N,VIIRS,n,2,274.19,1.42,N,2
34.60565,-117.33765,298.49,0.37,0.58,2025-01-15,0854,N,VIIRS,n,2,270.72,0.7,N,2
34.4322,-118.6462,296.94,0.44,0.62,2025-01-15,0854,N,VIIRS,n,2,279.79,0.51,N,2
34.31231,-119.26644,305.33,0.47,0.64,2025-01-15,0854,N,VIIRS,n,2,284.27,1.12,N,0
34.31116,-119.26962,307.2,0.47,0.64,2025-01-15,0854,N,VIIRS,n,2,284.38,0.87,N,0
34.15101,-118.19505,298.15,0.41,0.61,2025-01-15,0854,N,VIIRS,n,2,280.56,0.78,N,2
33.79192,-117.47626,298.08,0.37,0.58,2025-01-15,0854,N,VIIRS,n,2,275.61,0.51,N,2
33.82241,-118.24526,295.44,0.41,0.61,2025-01-15,0854,N,VIIRS,n,2,281.9,0.71,N,2
33.82054,-118.24628,295.37,0.41,0.61,2025-01-15,0855,N,VIIRS,n,2,280.76,0.68,N,2
33.8143,-118.23772,296.13,0.41,0.61,2025-01-15,0855,N,VIIRS,n,2,282.52,1.53,N,2
32.85718,-117.02911,302.3,0.34,0.56,2025-01-15,0855,N,VIIRS,n,2,273.88,0.5,N,2
32.59795,-117.01337,303.46,0.34,0.56,2025-01-15,0855,N,VIIRS,n,2,277.71,0.63,N,2
32.53924,-116.61197,295.81,0.32,0.55,2025-01-15,0855,N,VIIRS,n,2,278.37,0.87,N,0
32.5354,-116.62798,338.32,0.32,0.55,2025-01-15,0855,N,VIIRS,n,2,279.25,1.71,N,0
32.5351,-116.62422,302.24,0.32,0.55,2025-01-15,0855,N,VIIRS,n,2,280.95,1.71,N,0
32.53446,-116.61634,317.16,0.32,0.55,2025-01-15,0855,N,VIIRS,n,2,279.93,2.11,N,0
32.37037,-117.07014,300.07,0.34,0.56,2025-01-15,0855,N,VIIRS,n,2,283.25,0.99,N,2
32.36991,-117.06932,299.09,0.34,0.56,2025-01-15,0855,N,VIIRS,n,2,283.18,0.79,N,2
31.98162,-116.81516,324.19,0.33,0.55,2025-01-15,0855,N,VIIRS,n,2,285.19,2.15,N,0
34.60884,-117.33545,309.41,0.53,0.67,2025-01-15,1035,N,VIIRS,n,2,272.56,1.55,N,2
34.43023,-118.64488,297.49,0.46,0.63,2025-01-15,1035,N,VIIRS,n,2,279.33,0.5,N,2
34.15318,-118.19048,302.74,0.49,0.65,2025-01-15,1035,N,VIIRS,n,2,278.15,0.58,N,2
34.31367,-119.26745,304.86,0.43,0.62,2025-01-15,1035,N,VIIRS,n,2,282.6,0.43,N,0
33.85166,-118.32939,295.46,0.49,0.65,2025-01-15,1035,N,VIIRS,n,2,281.86,1.21,N,2
33.82135,-118.24228,296.08,0.5,0.66,2025-01-15,1035,N,VIIRS,n,2,281.77,0.87,N,2
32.5378,-116.60992,322.27,0.66,0.73,2025-01-15,1035,N,VIIRS,n,2,280.04,4.66,N,0
32.97127,-115.60054,340.71,0.49,0.48,2025-01-15,2013,N,VIIRS,n,2,296.29,8.98,D,0
34.15262,-118.19268,325.28,0.32,0.54,2025-01-15,2014,N,VIIRS,n,2,296.63,1.8,D,2
36.11658,-121.07244,341.57,0.41,0.6,2025-01-15,2015,N,VIIRS,n,2,294.64,2.17,D,0
36.17749,-121.12691,367,0.41,0.61,2025-01-15,2015,N,VIIRS,h,2,294.88,5.04,D,0
36.17483,-121.12375,336.44,0.46,0.64,2025-01-15,2155,N,VIIRS,n,2,297,4.36,D,0
36.17458,-121.12911,344.94,0.46,0.64,2025-01-15,2155,N,VIIRS,n,2,296.08,4.36,D,0
34.60727,-117.33773,297.55,0.69,0.74,2025-01-16,0835,N,VIIRS,n,2,271.52,1.16,N,2
34.08007,-117.50401,296.95,0.7,0.75,2025-01-16,0835,N,VIIRS,n,2,276.86,1.25,N,0
34.08212,-117.50188,296.13,0.7,0.75,2025-01-16,0835,N,VIIRS,n,2,276.78,0.71,N,2
36.65987,-119.93832,301.46,0.39,0.44,2025-01-16,1015,N,VIIRS,n,2,275.03,1.21,N,0
34.6063,-117.33832,300.55,0.59,0.53,2025-01-16,1016,N,VIIRS,n,2,270.6,1.71,N,2
34.35569,-116.85255,298.24,0.32,0.54,2025-01-16,1016,N,VIIRS,n,2,275.57,1.19,N,2
34.35565,-116.85208,298.5,0.32,0.54,2025-01-16,1016,N,VIIRS,n,2,275.71,0.76,N,2
